date,vehicle_id,model,region,repair_type,issue_category,technician_level,service_cycle_time_hrs,mtbf_hours,fleet_uptime_pct,resolution_rate,parts_cost,labor_cost,total_cost
2026-03-01,RBT0109,Model 3,Austin TX,Tesla Fleet,Camera Calibration,Senior,3.32,480.7,79.79,0.896,790.69,456.04,1246.73
2026-03-01,RBT0008,Model Y,Miami FL,Scheduled Maintenance,Camera Calibration,Senior,1.92,485.5,88.07,0.918,1460.94,249.87,1710.81
2026-03-01,RBT0089,Model 3,Miami FL,Scheduled Maintenance,Software Update,Senior,1.69,414.77,88.83,0.918,1837.95,195.75,2033.7
2026-03-01,RBT0046,Model 3,Phoenix AZ,Robotaxi Repair,Camera Calibration,Junior,4.36,186.97,78.12,0.857,62.45,371.64,434.09
2026-03-01,RBT0124,Model Y,Phoenix AZ,B2B Customer,Sensor Failure,Senior,1.6,208.75,88.14,0.858,1293.57,232.67,1526.24
2026-03-01,RBT0173,Model 3,Austin TX,Scheduled Maintenance,Tire Replacement,Mid,0.52,181.29,92.46,0.852,1458.28,60.31,1518.59
2026-03-01,RBT0161,Model 3,Las Vegas NV,Tesla Fleet,Sensor Failure,Senior,4.25,250.96,78.51,0.977,258.68,349.67,608.35
2026-03-01,RBT0131,Cybercab,Las Vegas NV,B2B Customer,Software Update,Junior,3.48,202.1,79.92,0.961,204.09,511.25,715.34
2026-03-01,RBT0057,Model 3,Las Vegas NV,Scheduled Maintenance,Camera Calibration,Junior,1.99,225.03,87.46,0.969,1324.78,276.69,1601.47
2026-03-01,RBT0092,Cybercab,Las Vegas NV,Robotaxi Repair,Sensor Failure,Mid,2.52,494.11,82.74,0.851,384.2,283.14,667.3399999999999
2026-03-01,RBT0060,Model Y,San Francisco CA,Scheduled Maintenance,Tire Replacement,Mid,1.35,458.32,87.76,0.924,132.98,122.55,255.52999999999997
2026-03-01,RBT0061,Model 3,San Francisco CA,Emergency Repair,Brake System,Mid,2.28,258.97,87.2,0.976,1148.84,176.58,1325.4199999999998
2026-03-01,RBT0121,Cybercab,Las Vegas NV,Tesla Fleet,Sensor Failure,Junior,3.35,198.09,81.9,0.906,200.03,291.9,491.92999999999995
2026-03-01,RBT0015,Cybercab,Miami FL,B2B Customer,Camera Calibration,Mid,3.71,205.62,79.08,0.954,1591.47,469.81,2061.28
2026-03-01,RBT0079,Model 3,Miami FL,Robotaxi Repair,Camera Calibration,Senior,4.9,386.15,75.0,0.967,714.16,649.75,1363.9099999999999
2026-03-01,RBT0030,Cybercab,Miami FL,Emergency Repair,Brake System,Mid,2.18,186.93,87.9,0.919,743.83,317.05,1060.88
2026-03-01,RBT0049,Model Y,Miami FL,Scheduled Maintenance,Software Update,Senior,1.38,359.2,90.34,0.891,530.58,111.01,641.59
2026-03-01,RBT0198,Model 3,Phoenix AZ,Tesla Fleet,Software Update,Mid,3.85,385.36,79.93,0.894,257.77,290.0,547.77
2026-03-01,RBT0198,Model 3,Phoenix AZ,Tesla Fleet,Brake System,Mid,4.05,364.09,76.49,0.91,1136.12,458.88,1595.0
2026-03-01,RBT0074,Cybercab,Miami FL,Robotaxi Repair,Sensor Failure,Junior,2.42,403.72,85.33,0.895,801.21,234.05,1035.26
2026-03-01,RBT0066,Model 3,San Francisco CA,Scheduled Maintenance,Electrical Issue,Junior,1.59,358.38,90.36,0.884,1066.15,200.63,1266.7800000000002
2026-03-01,RBT0022,Cybercab,Austin TX,B2B Customer,Software Update,Mid,2.2,259.72,84.07,0.911,871.15,245.4,1116.55
2026-03-01,RBT0118,Cybercab,Las Vegas NV,Robotaxi Repair,Battery Issue,Mid,4.78,444.84,75.08,0.936,942.83,406.81,1349.64
2026-03-01,RBT0020,Model Y,Austin TX,Robotaxi Repair,Brake System,Mid,4.37,135.2,78.26,0.912,889.7,597.18,1486.88
2026-03-01,RBT0059,Cybercab,Austin TX,Emergency Repair,Software Update,Mid,3.92,389.89,77.45,0.894,1930.92,579.39,2510.31
2026-03-01,RBT0181,Cybercab,Las Vegas NV,Tesla Fleet,Tire Replacement,Senior,3.53,222.71,81.41,0.896,596.59,473.02,1069.6100000000001
2026-03-01,RBT0090,Model Y,Phoenix AZ,Tesla Fleet,Sensor Failure,Senior,1.8,327.89,86.22,0.957,102.49,233.07,335.56
2026-03-01,RBT0022,Cybercab,Austin TX,B2B Customer,Brake System,Mid,4.33,242.77,78.37,0.961,1362.31,369.53,1731.84
2026-03-01,RBT0162,Model 3,San Francisco CA,Tesla Fleet,Software Update,Mid,3.63,164.61,81.01,0.86,1981.87,403.24,2385.1099999999997
2026-03-01,RBT0067,Model Y,Austin TX,Scheduled Maintenance,Camera Calibration,Senior,1.89,282.79,86.82,0.855,1938.43,240.6,2179.03
2026-03-01,RBT0022,Cybercab,Austin TX,Emergency Repair,Camera Calibration,Senior,7.49,244.37,75.0,0.943,374.36,905.49,1279.85
2026-03-01,RBT0070,Model 3,San Francisco CA,Emergency Repair,Tire Replacement,Senior,5.88,270.67,75.0,0.961,256.59,484.52,741.1099999999999
2026-03-01,RBT0127,Model 3,Las Vegas NV,B2B Customer,Camera Calibration,Senior,3.08,343.22,82.49,0.912,812.71,408.77,1221.48
2026-03-01,RBT0099,Cybercab,San Francisco CA,Emergency Repair,Tire Replacement,Senior,2.9,495.91,82.83,0.891,1845.07,236.54,2081.61
2026-03-01,RBT0165,Model Y,Miami FL,B2B Customer,Battery Issue,Mid,2.37,463.37,85.2,0.899,240.36,306.38,546.74
2026-03-01,RBT0050,Cybercab,Miami FL,Scheduled Maintenance,Battery Issue,Junior,0.95,400.41,89.5,0.969,1313.54,119.55,1433.09
2026-03-01,RBT0164,Model 3,Miami FL,B2B Customer,Tire Replacement,Junior,3.06,486.08,81.56,0.91,951.01,413.12,1364.13
2026-03-01,RBT0145,Model 3,Phoenix AZ,B2B Customer,Software Update,Senior,3.63,423.82,80.83,0.974,926.67,389.11,1315.78
2026-03-01,RBT0040,Cybercab,Las Vegas NV,Robotaxi Repair,Tire Replacement,Junior,1.82,414.09,88.64,0.859,248.42,255.97,504.39
2026-03-01,RBT0125,Cybercab,Austin TX,B2B Customer,Battery Issue,Mid,1.79,260.56,88.23,0.919,1933.54,176.16,2109.7
2026-03-01,RBT0069,Cybercab,Phoenix AZ,Scheduled Maintenance,Camera Calibration,Mid,1.38,365.92,90.63,0.936,1636.79,176.63,1813.42
2026-03-01,RBT0033,Model 3,Austin TX,Tesla Fleet,Camera Calibration,Senior,1.34,133.36,87.89,0.893,406.94,170.06,577.0
2026-03-01,RBT0105,Model Y,Austin TX,Emergency Repair,Brake System,Mid,5.58,342.99,75.0,0.918,1097.89,802.96,1900.8500000000001
2026-03-01,RBT0041,Cybercab,Phoenix AZ,B2B Customer,Camera Calibration,Junior,2.96,157.61,81.93,0.913,154.54,301.56,456.1
2026-03-01,RBT0133,Model Y,Miami FL,Robotaxi Repair,Brake System,Junior,1.78,255.36,87.83,0.941,847.81,199.2,1047.01
2026-03-01,RBT0031,Model Y,Las Vegas NV,Scheduled Maintenance,Brake System,Junior,0.62,409.23,93.44,0.891,585.96,71.96,657.9200000000001
2026-03-01,RBT0022,Cybercab,Austin TX,B2B Customer,Electrical Issue,Mid,3.26,270.9,81.39,0.922,1166.79,310.25,1477.04
2026-03-01,RBT0031,Model Y,Las Vegas NV,Emergency Repair,Electrical Issue,Mid,5.25,438.27,75.0,0.912,476.16,561.4,1037.56
2026-03-01,RBT0008,Model Y,Miami FL,B2B Customer,Battery Issue,Junior,2.8,485.94,84.6,0.911,1988.22,372.74,2360.96
2026-03-01,RBT0027,Cybercab,San Francisco CA,B2B Customer,Software Update,Senior,3.35,158.03,81.88,0.939,373.66,286.38,660.04
2026-03-01,RBT0188,Cybercab,San Francisco CA,B2B Customer,Electrical Issue,Junior,4.22,278.8,77.54,0.934,378.34,626.62,1004.96
2026-03-01,RBT0035,Model Y,Miami FL,Tesla Fleet,Battery Issue,Senior,2.07,242.32,88.32,0.945,235.69,304.63,540.3199999999999
2026-03-01,RBT0183,Cybercab,Las Vegas NV,Scheduled Maintenance,Sensor Failure,Mid,1.8,221.08,88.96,0.885,1437.22,246.92,1684.14
2026-03-01,RBT0010,Model 3,Austin TX,Scheduled Maintenance,Brake System,Junior,1.37,434.75,88.96,0.913,1285.57,192.64,1478.21
2026-03-01,RBT0051,Cybercab,Austin TX,Robotaxi Repair,Brake System,Senior,4.0,299.79,79.85,0.914,1001.69,474.49,1476.18
2026-03-01,RBT0077,Model Y,Phoenix AZ,Robotaxi Repair,Tire Replacement,Mid,3.54,203.89,81.65,0.961,825.55,522.44,1347.99
2026-03-01,RBT0166,Cybercab,San Francisco CA,B2B Customer,Brake System,Mid,2.29,251.34,85.64,0.868,1712.22,307.34,2019.56
2026-03-01,RBT0192,Model 3,San Francisco CA,Robotaxi Repair,Sensor Failure,Junior,3.5,417.47,78.46,0.98,358.07,382.85,740.9200000000001
2026-03-02,RBT0157,Model Y,San Francisco CA,B2B Customer,Tire Replacement,Junior,4.53,196.07,77.63,0.973,232.01,462.06,694.0699999999999
2026-03-02,RBT0057,Model 3,Las Vegas NV,Robotaxi Repair,Battery Issue,Senior,4.62,222.62,75.36,0.893,1413.91,427.19,1841.1000000000001
2026-03-02,RBT0028,Model Y,Austin TX,Robotaxi Repair,Tire Replacement,Junior,1.0,427.07,89.35,0.882,1375.97,76.03,1452.0
2026-03-02,RBT0055,Cybercab,Austin TX,Tesla Fleet,Electrical Issue,Junior,4.95,488.89,75.0,0.86,796.99,642.89,1439.88
2026-03-02,RBT0093,Cybercab,Miami FL,Robotaxi Repair,Sensor Failure,Mid,2.47,147.97,84.24,0.964,1755.27,304.13,2059.4
2026-03-02,RBT0042,Cybercab,Miami FL,B2B Customer,Sensor Failure,Senior,3.25,424.41,80.1,0.899,465.46,426.56,892.02
2026-03-02,RBT0087,Model 3,Phoenix AZ,Scheduled Maintenance,Camera Calibration,Senior,1.16,168.69,91.74,0.87,290.16,150.97,441.13
2026-03-02,RBT0019,Cybercab,Las Vegas NV,Tesla Fleet,Brake System,Mid,4.16,297.91,78.23,0.885,1221.95,537.56,1759.51
2026-03-02,RBT0171,Cybercab,Miami FL,Tesla Fleet,Electrical Issue,Senior,1.11,329.88,91.89,0.879,1233.51,98.71,1332.22
2026-03-02,RBT0158,Model Y,San Francisco CA,Scheduled Maintenance,Battery Issue,Senior,0.58,331.92,94.39,0.919,269.85,65.44,335.29
2026-03-02,RBT0084,Model Y,Austin TX,Emergency Repair,Sensor Failure,Senior,7.33,352.48,75.0,0.894,804.33,1011.3,1815.63
2026-03-02,RBT0044,Model 3,Miami FL,Scheduled Maintenance,Battery Issue,Senior,1.52,254.51,90.47,0.958,82.54,122.05,204.59
2026-03-02,RBT0075,Model 3,Las Vegas NV,Tesla Fleet,Software Update,Junior,4.69,485.95,75.05,0.89,1439.63,621.62,2061.25
2026-03-02,RBT0034,Model Y,Miami FL,Scheduled Maintenance,Tire Replacement,Mid,0.62,301.46,92.87,0.889,654.32,70.69,725.01
2026-03-02,RBT0077,Model Y,Phoenix AZ,B2B Customer,Electrical Issue,Junior,3.15,191.63,82.43,0.967,1378.06,251.51,1629.57
2026-03-02,RBT0120,Model 3,Miami FL,Scheduled Maintenance,Tire Replacement,Junior,0.59,299.45,92.29,0.913,1237.22,57.63,1294.8500000000001
2026-03-02,RBT0143,Model Y,Austin TX,B2B Customer,Sensor Failure,Junior,3.83,148.06,77.69,0.983,1069.86,512.38,1582.2399999999998
2026-03-02,RBT0140,Model Y,Miami FL,Tesla Fleet,Software Update,Mid,1.51,143.24,87.79,0.974,1554.29,116.4,1670.69
2026-03-02,RBT0093,Cybercab,Miami FL,Scheduled Maintenance,Battery Issue,Senior,0.6,164.49,92.82,0.861,937.64,60.78,998.42
2026-03-02,RBT0059,Cybercab,Austin TX,Scheduled Maintenance,Electrical Issue,Senior,0.75,358.29,92.97,0.975,1364.53,62.76,1427.29
2026-03-02,RBT0056,Model 3,Phoenix AZ,Emergency Repair,Sensor Failure,Junior,7.15,440.49,75.0,0.901,1844.44,632.41,2476.85
2026-03-02,RBT0091,Model Y,Austin TX,Robotaxi Repair,Camera Calibration,Senior,3.96,216.77,77.78,0.908,1454.56,377.82,1832.3799999999999
2026-03-02,RBT0117,Cybercab,Miami FL,Robotaxi Repair,Camera Calibration,Mid,1.48,154.93,87.05,0.881,1055.76,115.91,1171.67
2026-03-02,RBT0020,Model Y,Austin TX,Scheduled Maintenance,Sensor Failure,Mid,1.8,150.94,86.75,0.862,940.66,184.71,1125.37
2026-03-02,RBT0175,Cybercab,Phoenix AZ,Tesla Fleet,Camera Calibration,Mid,3.96,249.7,77.98,0.986,1995.68,527.21,2522.8900000000003
2026-03-02,RBT0062,Model Y,San Francisco CA,Emergency Repair,Electrical Issue,Junior,2.9,165.3,81.0,0.926,1290.09,368.76,1658.85
2026-03-02,RBT0165,Model Y,Miami FL,Robotaxi Repair,Battery Issue,Junior,4.04,447.05,79.14,0.893,450.13,600.25,1050.38
2026-03-02,RBT0037,Cybercab,Phoenix AZ,Scheduled Maintenance,Brake System,Junior,1.96,341.69,85.96,0.856,501.37,271.13,772.5
2026-03-02,RBT0099,Cybercab,San Francisco CA,Scheduled Maintenance,Tire Replacement,Mid,1.19,485.92,90.37,0.921,1292.57,124.2,1416.77
2026-03-02,RBT0127,Model 3,Las Vegas NV,Emergency Repair,Camera Calibration,Junior,4.61,358.57,75.0,0.887,664.27,622.62,1286.8899999999999
2026-03-02,RBT0076,Cybercab,Miami FL,Tesla Fleet,Battery Issue,Mid,2.09,98.99,85.11,0.959,1190.18,180.92,1371.1000000000001
2026-03-02,RBT0118,Cybercab,Las Vegas NV,B2B Customer,Brake System,Mid,2.26,420.83,85.03,0.958,931.24,247.61,1178.85
2026-03-02,RBT0023,Model Y,Las Vegas NV,Robotaxi Repair,Sensor Failure,Junior,4.23,140.17,78.19,0.934,469.29,589.05,1058.34
2026-03-02,RBT0090,Model Y,Phoenix AZ,B2B Customer,Sensor Failure,Senior,1.99,302.23,86.75,0.945,557.33,297.54,854.8700000000001
2026-03-02,RBT0165,Model Y,Miami FL,Robotaxi Repair,Brake System,Mid,3.22,454.0,79.95,0.864,1597.93,271.15,1869.08
2026-03-02,RBT0007,Cybercab,Miami FL,Robotaxi Repair,Electrical Issue,Junior,1.52,392.95,88.14,0.938,1307.14,180.72,1487.8600000000001
2026-03-02,RBT0190,Model 3,Phoenix AZ,Tesla Fleet,Electrical Issue,Junior,1.09,250.58,92.08,0.912,301.14,155.34,456.48
2026-03-02,RBT0085,Model Y,San Francisco CA,Tesla Fleet,Sensor Failure,Junior,4.77,138.03,76.83,0.911,1462.64,535.14,1997.7800000000002
2026-03-02,RBT0091,Model Y,Austin TX,Scheduled Maintenance,Tire Replacement,Mid,0.76,208.59,90.59,0.889,1772.68,58.91,1831.5900000000001
2026-03-02,RBT0176,Cybercab,Las Vegas NV,Emergency Repair,Camera Calibration,Junior,5.88,411.96,75.0,0.917,221.06,610.29,831.3499999999999
2026-03-02,RBT0028,Model Y,Austin TX,Scheduled Maintenance,Software Update,Senior,1.83,429.03,87.91,0.962,1599.95,272.59,1872.54
2026-03-02,RBT0033,Model 3,Austin TX,Tesla Fleet,Brake System,Senior,4.13,141.76,78.07,0.895,577.35,317.5,894.85
2026-03-02,RBT0118,Cybercab,Las Vegas NV,Emergency Repair,Software Update,Junior,7.37,447.14,75.0,0.989,1082.39,977.23,2059.62
2026-03-02,RBT0195,Model 3,Miami FL,B2B Customer,Software Update,Junior,1.99,441.65,86.84,0.961,1487.27,263.47,1750.74
2026-03-02,RBT0102,Cybercab,San Francisco CA,B2B Customer,Camera Calibration,Mid,2.42,449.57,86.3,0.875,1205.41,327.72,1533.13
2026-03-02,RBT0019,Cybercab,Las Vegas NV,Tesla Fleet,Camera Calibration,Junior,3.81,302.07,79.38,0.87,1899.32,525.36,2424.68
2026-03-02,RBT0036,Model Y,Miami FL,Scheduled Maintenance,Camera Calibration,Mid,0.76,129.52,90.04,0.934,88.86,84.62,173.48000000000002
2026-03-02,RBT0003,Cybercab,Phoenix AZ,Tesla Fleet,Camera Calibration,Junior,4.23,445.63,76.1,0.962,1743.02,335.81,2078.83
2026-03-02,RBT0006,Cybercab,Phoenix AZ,B2B Customer,Camera Calibration,Senior,4.67,142.97,76.93,0.97,1923.09,480.99,2404.08
2026-03-02,RBT0094,Model 3,Austin TX,Scheduled Maintenance,Camera Calibration,Junior,1.0,428.9,92.72,0.953,901.89,123.54,1025.43
2026-03-02,RBT0115,Model 3,Austin TX,Scheduled Maintenance,Tire Replacement,Mid,0.76,342.75,92.6,0.98,1584.63,69.84,1654.47
2026-03-02,RBT0172,Model 3,Phoenix AZ,Emergency Repair,Electrical Issue,Junior,4.27,493.36,76.39,0.875,53.51,545.11,598.62
2026-03-02,RBT0066,Model 3,San Francisco CA,Emergency Repair,Brake System,Senior,2.19,360.1,87.54,0.985,480.75,257.65,738.4
2026-03-02,RBT0071,Model 3,San Francisco CA,Scheduled Maintenance,Software Update,Mid,1.62,401.52,90.19,0.874,1776.37,132.12,1908.4899999999998
2026-03-02,RBT0093,Cybercab,Miami FL,Tesla Fleet,Brake System,Junior,2.06,145.98,84.68,0.886,260.67,154.76,415.43
2026-03-02,RBT0070,Model 3,San Francisco CA,Scheduled Maintenance,Brake System,Senior,1.13,238.65,89.95,0.973,734.9,116.51,851.41
2026-03-02,RBT0039,Model Y,Austin TX,Scheduled Maintenance,Electrical Issue,Senior,1.48,499.49,87.5,0.86,1699.24,143.39,1842.63
2026-03-02,RBT0081,Model 3,San Francisco CA,Tesla Fleet,Battery Issue,Junior,1.3,190.8,89.1,0.952,1116.74,184.61,1301.35
2026-03-02,RBT0172,Model 3,Phoenix AZ,Robotaxi Repair,Battery Issue,Senior,4.94,499.73,75.23,0.91,1324.59,595.64,1920.23
2026-03-02,RBT0107,Cybercab,Austin TX,Scheduled Maintenance,Software Update,Junior,0.65,304.22,91.04,0.948,1457.97,84.58,1542.55
2026-03-02,RBT0005,Model 3,Austin TX,Tesla Fleet,Tire Replacement,Mid,2.19,219.84,85.45,0.927,1007.35,173.17,1180.52
2026-03-02,RBT0084,Model Y,Austin TX,Robotaxi Repair,Brake System,Junior,2.18,378.48,86.33,0.878,100.18,191.27,291.45000000000005
2026-03-02,RBT0199,Model Y,Austin TX,Tesla Fleet,Sensor Failure,Mid,4.38,148.33,76.36,0.918,1339.03,358.04,1697.07
2026-03-02,RBT0195,Model 3,Miami FL,Emergency Repair,Brake System,Junior,4.23,447.26,76.14,0.856,907.49,400.45,1307.94
2026-03-02,RBT0184,Cybercab,Las Vegas NV,Tesla Fleet,Camera Calibration,Junior,1.6,291.86,86.7,0.944,1625.95,170.16,1796.1100000000001
2026-03-02,RBT0047,Model 3,Phoenix AZ,Emergency Repair,Software Update,Senior,2.37,455.48,85.23,0.985,1389.78,343.59,1733.37
2026-03-02,RBT0088,Cybercab,Phoenix AZ,Emergency Repair,Software Update,Mid,3.79,215.79,80.61,0.855,1163.88,431.51,1595.39
2026-03-02,RBT0081,Model 3,San Francisco CA,Emergency Repair,Tire Replacement,Senior,2.88,221.97,82.78,0.983,375.97,262.19,638.1600000000001
2026-03-02,RBT0162,Model 3,San Francisco CA,B2B Customer,Software Update,Junior,2.69,175.53,83.52,0.99,1273.09,370.51,1643.6
2026-03-02,RBT0028,Model Y,Austin TX,Tesla Fleet,Battery Issue,Senior,4.66,410.68,75.15,0.906,685.95,445.72,1131.67
2026-03-02,RBT0022,Cybercab,Austin TX,Scheduled Maintenance,Electrical Issue,Junior,1.68,264.92,88.09,0.909,858.16,144.66,1002.8199999999999
2026-03-02,RBT0156,Model Y,San Francisco CA,Emergency Repair,Camera Calibration,Junior,7.55,390.51,75.0,0.89,1094.49,760.92,1855.4099999999999
2026-03-02,RBT0075,Model 3,Las Vegas NV,Scheduled Maintenance,Battery Issue,Mid,1.48,470.88,88.72,0.874,835.8,179.89,1015.6899999999999
2026-03-02,RBT0177,Cybercab,Miami FL,Scheduled Maintenance,Sensor Failure,Mid,1.83,405.26,86.31,0.954,1845.63,260.99,2106.62
2026-03-02,RBT0130,Model Y,San Francisco CA,Robotaxi Repair,Battery Issue,Mid,2.24,193.71,87.08,0.946,1946.37,206.65,2153.02
2026-03-02,RBT0042,Cybercab,Miami FL,Tesla Fleet,Tire Replacement,Mid,4.1,412.83,78.85,0.935,224.11,442.91,667.02
2026-03-02,RBT0063,Cybercab,Phoenix AZ,Scheduled Maintenance,Tire Replacement,Mid,1.64,306.69,89.45,0.922,360.0,161.19,521.19
2026-03-02,RBT0018,Model 3,San Francisco CA,Emergency Repair,Brake System,Junior,6.68,260.97,75.0,0.874,1756.6,601.84,2358.44
2026-03-02,RBT0077,Model Y,Phoenix AZ,Robotaxi Repair,Software Update,Junior,2.83,212.72,84.04,0.888,1655.84,318.99,1974.83
2026-03-02,RBT0020,Model Y,Austin TX,Robotaxi Repair,Tire Replacement,Junior,1.97,139.55,86.59,0.984,975.44,228.95,1204.39
2026-03-02,RBT0053,Model Y,Phoenix AZ,Tesla Fleet,Software Update,Mid,4.0,387.55,77.49,0.904,367.67,471.19,838.86
2026-03-02,RBT0184,Cybercab,Las Vegas NV,B2B Customer,Electrical Issue,Junior,3.59,291.11,79.12,0.907,89.1,479.28,568.38
2026-03-02,RBT0168,Model Y,Austin TX,Robotaxi Repair,Brake System,Junior,3.59,336.05,78.08,0.885,1619.92,351.44,1971.3600000000001
2026-03-02,RBT0126,Model 3,Las Vegas NV,Tesla Fleet,Brake System,Mid,4.41,154.36,75.51,0.892,1065.24,536.56,1601.8
2026-03-02,RBT0151,Model 3,Las Vegas NV,Emergency Repair,Sensor Failure,Junior,5.07,362.49,75.25,0.902,1312.32,611.73,1924.05
2026-03-02,RBT0145,Model 3,Phoenix AZ,Tesla Fleet,Tire Replacement,Junior,2.93,421.45,81.91,0.896,589.93,363.55,953.48
2026-03-02,RBT0049,Model Y,Miami FL,Tesla Fleet,Software Update,Junior,3.07,353.61,80.44,0.97,1629.56,323.21,1952.77
2026-03-02,RBT0123,Model 3,Las Vegas NV,Tesla Fleet,Tire Replacement,Junior,3.89,138.22,80.8,0.886,866.2,404.52,1270.72
2026-03-02,RBT0158,Model Y,San Francisco CA,Robotaxi Repair,Camera Calibration,Senior,4.98,328.64,75.0,0.95,1388.32,611.79,2000.11
2026-03-02,RBT0068,Cybercab,Phoenix AZ,Scheduled Maintenance,Tire Replacement,Mid,1.26,177.82,91.11,0.973,403.21,103.8,507.01
2026-03-02,RBT0024,Model Y,Phoenix AZ,B2B Customer,Tire Replacement,Mid,3.9,478.36,80.4,0.983,1804.2,484.01,2288.21
2026-03-02,RBT0112,Cybercab,Phoenix AZ,B2B Customer,Battery Issue,Junior,3.98,468.28,79.58,0.896,558.09,385.97,944.0600000000001
2026-03-02,RBT0110,Model 3,Las Vegas NV,Robotaxi Repair,Brake System,Junior,4.47,159.34,78.17,0.86,1784.38,502.54,2286.92
2026-03-02,RBT0091,Model Y,Austin TX,Scheduled Maintenance,Camera Calibration,Mid,1.12,234.83,88.94,0.989,718.21,166.87,885.08
2026-03-02,RBT0198,Model 3,Phoenix AZ,Scheduled Maintenance,Software Update,Mid,1.79,367.21,85.85,0.897,1973.95,176.68,2150.63
2026-03-02,RBT0080,Model 3,Miami FL,Robotaxi Repair,Sensor Failure,Mid,2.09,158.45,84.95,0.957,1004.68,276.98,1281.6599999999999
2026-03-02,RBT0127,Model 3,Las Vegas NV,Robotaxi Repair,Software Update,Senior,2.73,337.18,83.32,0.917,59.1,314.6,373.70000000000005
2026-03-02,RBT0187,Model 3,Miami FL,Tesla Fleet,Sensor Failure,Mid,4.03,181.24,76.29,0.851,1480.53,370.4,1850.9299999999998
2026-03-02,RBT0154,Cybercab,Austin TX,Tesla Fleet,Battery Issue,Junior,1.41,460.13,88.35,0.859,139.15,206.17,345.32
2026-03-02,RBT0092,Cybercab,Las Vegas NV,Scheduled Maintenance,Tire Replacement,Senior,1.39,485.51,90.74,0.989,718.33,198.87,917.2
2026-03-02,RBT0064,Cybercab,Las Vegas NV,Tesla Fleet,Electrical Issue,Junior,1.66,388.28,89.33,0.853,487.43,247.05,734.48
2026-03-02,RBT0141,Cybercab,San Francisco CA,B2B Customer,Tire Replacement,Junior,3.36,278.76,80.47,0.941,122.86,472.72,595.58
2026-03-02,RBT0079,Model 3,Miami FL,Tesla Fleet,Electrical Issue,Senior,3.49,407.76,78.64,0.865,1680.43,274.58,1955.01
2026-03-02,RBT0143,Model Y,Austin TX,Robotaxi Repair,Brake System,Mid,2.52,141.89,84.39,0.871,1405.62,308.25,1713.87
2026-03-02,RBT0139,Model Y,Miami FL,Tesla Fleet,Brake System,Senior,1.4,260.81,89.64,0.948,866.71,199.91,1066.6200000000001
2026-03-02,RBT0041,Cybercab,Phoenix AZ,Emergency Repair,Tire Replacement,Senior,2.71,156.56,82.15,0.878,439.51,256.36,695.87
2026-03-02,RBT0152,Model Y,Las Vegas NV,Emergency Repair,Software Update,Mid,6.22,443.81,75.0,0.919,455.0,901.89,1356.8899999999999
2026-03-02,RBT0181,Cybercab,Las Vegas NV,Tesla Fleet,Software Update,Junior,1.05,187.56,89.06,0.93,1013.5,153.66,1167.16
2026-03-02,RBT0128,Cybercab,San Francisco CA,Emergency Repair,Sensor Failure,Senior,6.34,308.19,75.0,0.914,1955.72,601.23,2556.95
2026-03-02,RBT0008,Model Y,Miami FL,Robotaxi Repair,Sensor Failure,Junior,4.5,506.09,75.71,0.945,880.69,376.33,1257.02
2026-03-02,RBT0142,Model 3,Austin TX,Robotaxi Repair,Sensor Failure,Junior,3.65,430.82,79.21,0.911,1262.52,514.71,1777.23
2026-03-02,RBT0195,Model 3,Miami FL,Robotaxi Repair,Battery Issue,Mid,1.73,448.03,89.63,0.888,802.15,240.33,1042.48
2026-03-02,RBT0171,Cybercab,Miami FL,Scheduled Maintenance,Tire Replacement,Junior,0.67,323.85,90.44,0.982,360.82,71.11,431.93
2026-03-02,RBT0031,Model Y,Las Vegas NV,Emergency Repair,Brake System,Senior,6.07,415.25,75.0,0.9,106.19,766.9,873.0899999999999
2026-03-02,RBT0025,Model Y,San Francisco CA,B2B Customer,Brake System,Mid,1.45,456.45,87.13,0.887,662.76,185.6,848.36
2026-03-02,RBT0052,Cybercab,Las Vegas NV,Emergency Repair,Electrical Issue,Senior,5.46,230.6,75.0,0.944,709.69,623.7,1333.39
2026-03-02,RBT0089,Model 3,Miami FL,Emergency Repair,Sensor Failure,Mid,5.97,417.94,75.0,0.945,800.51,823.47,1623.98
2026-03-02,RBT0016,Model 3,Phoenix AZ,Emergency Repair,Camera Calibration,Junior,2.07,173.37,86.4,0.916,1016.88,180.92,1197.8
2026-03-02,RBT0004,Cybercab,San Francisco CA,Scheduled Maintenance,Battery Issue,Junior,1.0,475.13,90.88,0.927,788.34,135.78,924.12
2026-03-02,RBT0050,Cybercab,Miami FL,Robotaxi Repair,Brake System,Mid,4.21,385.92,78.91,0.913,281.48,472.24,753.72
